PRODUCT_SERIES	PRODUCT_CATEGORY	INSURANCE_PLAN	NAME	ACTIVATION_DATE	warrenty_years	INSURANCE_YEARS	SOLD_DATE	PRODUICT_SOLD	PRODUCT_PRICE	INSURANCE_PRICE	ACTIVATED	REPAIRS	Repair_cost
1618	3	0	Sample Product	2000-1-1	9	15	2000-1-1	1356	3339.0	4006.7999999999997	0	8	6678.0	
1619	2	0	Sample Product	2000-1-1	14	20	2000-1-1	1944	64.0	76.8	1	5	128.0	
1619	2	3	Sample Product	2000-1-1	5	11	2000-1-1	925	3431.0	4117.2	0	5	6862.0	
 
1619	1	1	Sample Product	2000-1-1	10	16	2000-1-1	412	1367.0	1640.3999999999999	0	5	2734.0	
1620	3	1	Sample Product	2000-1-1	13	19	2000-1-1	615	4774.0	5728.8	0	1	9548.0	
1620	4	0	Sample Product	2000-1-1	0	6	2000-1-1	501	2281.0	2737.2	0	5	4562.0	
1620	4	1	Sample Product	2000-1-1	9	15	2000-1-1	1644	3390.0	4068.0	1	5	6780.0	
1620	4	1	Sample Product	2000-1-1	7	13	2000-1-1	1185	4840.0	5808.0	1	6	9680.0	
1621	1	0	Sample Product	2000-1-1	1	7	2000-1-1	1182	2940.0	3528.0	0	9	5880.0	
1621	2	1	Sample Product	2000-1-1	2	8	2000-1-1	1062	4461.0	5353.2	1	0	8922.0	
1621	1	1	Sample Product	2000-1-1	4	10	2000-1-1	85	3327.0	3992.3999999999996	1	7	6654.0	
 
1622	4	1	Sample Product	2000-1-1	5	11	2000-1-1	612	904.0	1084.8	0	4	1808.0	
1622	4	2	Sample Product	2000-1-1	3	9	2000-1-1	1301	1322.0	1586.3999999999999	0	3	2644.0	
1622	2	1	Sample Product	2000-1-1	8	14	2000-1-1	152	4036.0	4843.2	0	4	8072.0	
1622	0	3	Sample Product	2000-1-1	7	13	2000-1-1	1702	4746.0	5695.2	1	5	9492.0	
1623	3	2	Sample Product	2000-1-1	15	21	2000-1-1	1867	509.0	610.8	1	2	1018.0	
1623	2	2	Sample Product	2000-1-1	19	25	2000-1-1	1931	51.0	61.199999999999996	1	6	102.0	
 
1623	3	3	Sample Product	2000-1-1	0	6	2000-1-1	1643	1798.0	2157.6	0	3	3596.0	
1624	2	1	Sample Product	2000-1-1	2	8	2000-1-1	1624	3317.0	3980.3999999999996	0	0	6634.0	
1624	2	1	Sample Product	2000-1-1	18	24	2000-1-1	403	4486.0	5383.2	1	4	8972.0	
1624	1	2	Sample Product	2000-1-1	19	25	2000-1-1	1150	3693.0	4431.599999999999	0	6	7386.0	
1624	4	1	Sample Product	2000-1-1	11	17	2000-1-1	788	4534.0	5440.8	1	1	9068.0	
1625	2	2	Sample Product	2000-1-1	5	11	2000-1-1	1717	1575.0	1890.0	0	4	3150.0	
1625	2	2	Sample Product	2000-1-1	5	11	2000-1-1	495	2098.0	2517.6	1	8	4196.0	
 
1625	0	1	Sample Product	2000-1-1	19	25	2000-1-1	65	3524.0	4228.8	0	0	7048.0	
1626	3	0	Sample Product	2000-1-1	11	17	2000-1-1	1734	3409.0	4090.7999999999997	0	1	6818.0	
1626	0	2	Sample Product	2000-1-1	3	9	2000-1-1	1231	1971.0	2365.2	0	8	3942.0	
1626	1	2	Sample Product	2000-1-1	12	18	2000-1-1	1800	2057.0	2468.4	0	3	4114.0	
1626	4	3	Sample Product	2000-1-1	18	24	2000-1-1	753	10.0	12.0	0	7	20.0	
1627	0	1	Sample Product	2000-1-1	13	19	2000-1-1	1280	2418.0	2901.6	1	7	4836.0	
1627	2	3	Sample Product	2000-1-1	11	17	2000-1-1	873	559.0	670.8	0	4	1118.0	
1627	3	3	Sample Product	2000-1-1	15	21	2000-1-1	1703	4541.0	5449.2	1	9	9082.0	
1627	3	2	Sample Product	2000-1-1	6	12	2000-1-1	70	995.0	1194.0	1	6	1990.0	
1628	3	2	Sample Product	2000-1-1	10	16	2000-1-1	1768	318.0	381.59999999999997	1	1	636.0	
1628	1	2	Sample Product	2000-1-1	20	26	2000-1-1	117	4867.0	5840.4	1	2	9734.0	
1628	3	2	Sample Product	2000-1-1	19	25	2000-1-1	482	1611.0	1933.1999999999998	1	8	3222.0	
1628	3	1	Sample Product	2000-1-1	16	22	2000-1-1	1744	1874.0	2248.7999999999997	0	4	3748.0	
1629	3	3	Sample Product	2000-1-1	1	7	2000-1-1	552	4120.0	4944.0	1	4	8240.0	
1629	1	3	Sample Product	2000-1-1	6	12	2000-1-1	96	550.0	660.0	0	10	1100.0	
1629	1	1	Sample Product	2000-1-1	17	23	2000-1-1	400	1673.0	2007.6	1	1	3346.0	
1629	2	0	Sample Product	2000-1-1	1	7	2000-1-1	1306	788.0	945.5999999999999	1	6	1576.0	
1630	2	0	Sample Product	2000-1-1	11	17	2000-1-1	1769	4287.0	5144.4	1	4	8574.0	
1630	0	2	Sample Product	2000-1-1	12	18	2000-1-1	1314	423.0	507.59999999999997	0	0	846.0	
1630	3	2	Sample Product	2000-1-1	3	9	2000-1-1	1001	118.0	141.6	0	1	236.0	
 
1631	0	2	Sample Product	2000-1-1	5	11	2000-1-1	1312	2961.0	3553.2	1	1	5922.0	
1631	3	1	Sample Product	2000-1-1	1	7	2000-1-1	125	1949.0	2338.7999999999997	0	7	3898.0	
 
1631	1	0	Sample Product	2000-1-1	2	8	2000-1-1	1329	2443.0	2931.6	1	4	4886.0	
 
1632	2	3	Sample Product	2000-1-1	16	22	2000-1-1	1935	2230.0	2676.0	1	10	4460.0	
1632	3	1	Sample Product	2000-1-1	20	26	2000-1-1	391	3519.0	4222.8	1	8	7038.0	
1632	1	2	Sample Product	2000-1-1	13	19	2000-1-1	1955	1197.0	1436.3999999999999	0	2	2394.0	
1633	2	1	Sample Product	2000-1-1	7	13	2000-1-1	1288	2409.0	2890.7999999999997	0	9	4818.0	
1633	3	1	Sample Product	2000-1-1	9	15	2000-1-1	937	119.0	142.79999999999998	1	1	238.0	
1633	1	2	Sample Product	2000-1-1	1	7	2000-1-1	1110	3205.0	3846.0	1	8	6410.0	
 
1634	3	0	Sample Product	2000-1-1	17	23	2000-1-1	1998	2547.0	3056.4	1	3	5094.0	
1634	4	3	Sample Product	2000-1-1	14	20	2000-1-1	1918	2228.0	2673.6	1	7	4456.0	
1634	2	2	Sample Product	2000-1-1	11	17	2000-1-1	101	354.0	424.8	0	6	708.0	
1634	3	2	Sample Product	2000-1-1	12	18	2000-1-1	1969	132.0	158.4	1	2	264.0	
1635	0	0	Sample Product	2000-1-1	8	14	2000-1-1	283	4476.0	5371.2	0	5	8952.0	
1635	0	1	Sample Product	2000-1-1	6	12	2000-1-1	764	3679.0	4414.8	0	10	7358.0	
 
1635	2	2	Sample Product	2000-1-1	11	17	2000-1-1	1460	3840.0	4608.0	1	7	7680.0	
1636	1	1	Sample Product	2000-1-1	10	16	2000-1-1	1411	1968.0	2361.6	0	1	3936.0	
1636	2	0	Sample Product	2000-1-1	4	10	2000-1-1	735	873.0	1047.6	0	4	1746.0	
1636	2	2	Sample Product	2000-1-1	10	16	2000-1-1	1756	2468.0	2961.6	0	9	4936.0	
 
 
1637	0	1	Sample Product	2000-1-1	19	25	2000-1-1	1878	4568.0	5481.599999999999	0	1	9136.0	
1637	1	1	Sample Product	2000-1-1	19	25	2000-1-1	1165	4904.0	5884.8	1	7	9808.0	
1637	2	3	Sample Product	2000-1-1	12	18	2000-1-1	1183	2956.0	3547.2	0	8	5912.0	
1638	4	1	Sample Product	2000-1-1	15	21	2000-1-1	22	2590.0	3108.0	1	6	5180.0	
1638	2	1	Sample Product	2000-1-1	17	23	2000-1-1	950	2586.0	3103.2	1	4	5172.0	
1638	3	2	Sample Product	2000-1-1	10	16	2000-1-1	1767	3281.0	3937.2	1	2	6562.0	
1638	0	2	Sample Product	2000-1-1	18	24	2000-1-1	1704	3692.0	4430.4	0	1	7384.0	
1639	0	1	Sample Product	2000-1-1	6	12	2000-1-1	1844	3367.0	4040.3999999999996	0	9	6734.0	
 
1639	2	2	Sample Product	2000-1-1	12	18	2000-1-1	1320	277.0	332.4	0	6	554.0	
1639	2	3	Sample Product	2000-1-1	6	12	2000-1-1	204	3959.0	4750.8	0	8	7918.0	
1640	3	1	Sample Product	2000-1-1	2	8	2000-1-1	700	449.0	538.8	0	7	898.0	
1640	2	0	Sample Product	2000-1-1	18	24	2000-1-1	1640	397.0	476.4	0	2	794.0	
 
1640	2	1	Sample Product	2000-1-1	7	13	2000-1-1	1150	4465.0	5358.0	1	7	8930.0	
1641	1	0	Sample Product	2000-1-1	1	7	2000-1-1	453	1714.0	2056.7999999999997	1	1	3428.0	
1641	2	2	Sample Product	2000-1-1	10	16	2000-1-1	487	4828.0	5793.599999999999	1	6	9656.0	
1641	2	2	Sample Product	2000-1-1	0	6	2000-1-1	1793	4027.0	4832.4	0	3	8054.0	
1641	1	3	Sample Product	2000-1-1	10	16	2000-1-1	389	1608.0	1929.6	0	3	3216.0	
1642	3	0	Sample Product	2000-1-1	9	15	2000-1-1	822	2033.0	2439.6	1	6	4066.0	
 
1642	3	1	Sample Product	2000-1-1	2	8	2000-1-1	1299	4908.0	5889.599999999999	0	2	9816.0	
 
1643	0	2	Sample Product	2000-1-1	3	9	2000-1-1	1348	1220.0	1464.0	1	3	2440.0	
1643	1	1	Sample Product	2000-1-1	8	14	2000-1-1	64	1507.0	1808.3999999999999	1	7	3014.0	
1643	2	2	Sample Product	2000-1-1	17	23	2000-1-1	829	1783.0	2139.6	1	8	3566.0	
 
1644	3	3	Sample Product	2000-1-1	15	21	2000-1-1	693	4996.0	5995.2	0	3	9992.0	
1644	3	2	Sample Product	2000-1-1	5	11	2000-1-1	561	3672.0	4406.4	0	10	7344.0	
1644	3	0	Sample Product	2000-1-1	11	17	2000-1-1	7	2795.0	3354.0	1	8	5590.0	
 
1645	0	1	Sample Product	2000-1-1	15	21	2000-1-1	1665	4732.0	5678.4	0	2	9464.0	
1645	0	3	Sample Product	2000-1-1	3	9	2000-1-1	1076	1529.0	1834.8	0	10	3058.0	
1645	2	2	Sample Product	2000-1-1	12	18	2000-1-1	730	2248.0	2697.6	1	1	4496.0	
1645	3	3	Sample Product	2000-1-1	12	18	2000-1-1	1724	1621.0	1945.1999999999998	0	8	3242.0	
1646	2	2	Sample Product	2000-1-1	1	7	2000-1-1	1986	3012.0	3614.4	1	7	6024.0	
1646	3	1	Sample Product	2000-1-1	9	15	2000-1-1	1416	4317.0	5180.4	1	6	8634.0	
 
1646	4	2	Sample Product	2000-1-1	17	23	2000-1-1	451	503.0	603.6	1	2	1006.0	
1647	1	3	Sample Product	2000-1-1	15	21	2000-1-1	1306	164.0	196.79999999999998	0	6	328.0	
1647	4	1	Sample Product	2000-1-1	17	23	2000-1-1	210	1216.0	1459.2	1	1	2432.0	
1647	3	2	Sample Product	2000-1-1	2	8	2000-1-1	655	2134.0	2560.7999999999997	1	5	4268.0	
1647	1	0	Sample Product	2000-1-1	0	6	2000-1-1	1031	736.0	883.1999999999999	0	3	1472.0	
1648	4	2	Sample Product	2000-1-1	13	19	2000-1-1	1942	4532.0	5438.4	0	1	9064.0	
 
1648	0	1	Sample Product	2000-1-1	17	23	2000-1-1	555	1684.0	2020.8	0	1	3368.0	
1648	3	2	Sample Product	2000-1-1	7	13	2000-1-1	1078	2818.0	3381.6	0	3	5636.0	
1649	1	2	Sample Product	2000-1-1	1	7	2000-1-1	966	829.0	994.8	0	10	1658.0	
1649	4	1	Sample Product	2000-1-1	10	16	2000-1-1	1115	2020.0	2424.0	0	4	4040.0	
1649	4	2	Sample Product	2000-1-1	19	25	2000-1-1	49	4265.0	5118.0	1	5	8530.0	
1649	2	2	Sample Product	2000-1-1	15	21	2000-1-1	461	1249.0	1498.8	0	0	2498.0	
 
1650	3	1	Sample Product	2000-1-1	20	26	2000-1-1	19	4589.0	5506.8	1	6	9178.0	
1650	3	0	Sample Product	2000-1-1	1	7	2000-1-1	890	18.0	21.599999999999998	0	5	36.0	
1650	3	1	Sample Product	2000-1-1	15	21	2000-1-1	1910	4686.0	5623.2	0	0	9372.0	
1651	0	1	Sample Product	2000-1-1	16	22	2000-1-1	915	2931.0	3517.2	0	4	5862.0	
 
1651	0	0	Sample Product	2000-1-1	3	9	2000-1-1	673	994.0	1192.8	1	6	1988.0	
1651	1	1	Sample Product	2000-1-1	14	20	2000-1-1	381	1737.0	2084.4	0	1	3474.0	
1652	2	3	Sample Product	2000-1-1	17	23	2000-1-1	1940	3223.0	3867.6	0	0	6446.0	
1652	1	1	Sample Product	2000-1-1	5	11	2000-1-1	29	1582.0	1898.3999999999999	1	9	3164.0	
1652	1	2	Sample Product	2000-1-1	6	12	2000-1-1	1196	101.0	121.19999999999999	1	8	202.0	
1652	2	0	Sample Product	2000-1-1	11	17	2000-1-1	1191	3021.0	3625.2	1	3	6042.0	
1653	2	2	Sample Product	2000-1-1	6	12	2000-1-1	1417	3661.0	4393.2	0	2	7322.0	
1653	2	0	Sample Product	2000-1-1	1	7	2000-1-1	697	149.0	178.79999999999998	1	9	298.0	
1653	4	2	Sample Product	2000-1-1	8	14	2000-1-1	1724	525.0	630.0	1	8	1050.0	
 
1654	1	1	Sample Product	2000-1-1	7	13	2000-1-1	822	1355.0	1626.0	1	10	2710.0	
1654	2	2	Sample Product	2000-1-1	0	6	2000-1-1	1371	1294.0	1552.8	1	5	2588.0	
 
1654	3	2	Sample Product	2000-1-1	13	19	2000-1-1	454	4095.0	4914.0	0	6	8190.0	
1655	3	3	Sample Product	2000-1-1	8	14	2000-1-1	1595	837.0	1004.4	1	1	1674.0	
 
1655	3	1	Sample Product	2000-1-1	18	24	2000-1-1	896	4806.0	5767.2	1	5	9612.0	
1655	1	2	Sample Product	2000-1-1	16	22	2000-1-1	439	3956.0	4747.2	1	3	7912.0	
1656	3	1	Sample Product	2000-1-1	12	18	2000-1-1	1664	3131.0	3757.2	1	7	6262.0	
1656	3	3	Sample Product	2000-1-1	17	23	2000-1-1	610	2106.0	2527.2	1	8	4212.0	
 
1656	4	2	Sample Product	2000-1-1	19	25	2000-1-1	778	3206.0	3847.2	0	6	6412.0	
1657	0	1	Sample Product	2000-1-1	3	9	2000-1-1	790	3324.0	3988.7999999999997	0	3	6648.0	
1657	1	3	Sample Product	2000-1-1	0	6	2000-1-1	1152	4762.0	5714.4	1	9	9524.0	
1657	0	2	Sample Product	2000-1-1	18	24	2000-1-1	1546	3884.0	4660.8	0	5	7768.0	
1657	2	2	Sample Product	2000-1-1	6	12	2000-1-1	680	2204.0	2644.7999999999997	1	5	4408.0	
1658	0	3	Sample Product	2000-1-1	6	12	2000-1-1	1993	1458.0	1749.6	1	6	2916.0	
1658	1	2	Sample Product	2000-1-1	3	9	2000-1-1	1070	2573.0	3087.6	1	6	5146.0	
1658	2	2	Sample Product	2000-1-1	6	12	2000-1-1	1875	1847.0	2216.4	0	6	3694.0	
1658	1	2	Sample Product	2000-1-1	15	21	2000-1-1	545	1820.0	2184.0	0	4	3640.0	
1659	3	1	Sample Product	2000-1-1	7	13	2000-1-1	759	2838.0	3405.6	1	7	5676.0	
1659	3	1	Sample Product	2000-1-1	17	23	2000-1-1	1322	949.0	1138.8	0	7	1898.0	
1659	2	1	Sample Product	2000-1-1	20	26	2000-1-1	418	2798.0	3357.6	1	0	5596.0	
1659	4	2	Sample Product	2000-1-1	8	14	2000-1-1	577	1634.0	1960.8	0	9	3268.0	
1660	0	3	Sample Product	2000-1-1	6	12	2000-1-1	243	4604.0	5524.8	0	9	9208.0	
1660	2	1	Sample Product	2000-1-1	9	15	2000-1-1	63	3852.0	4622.4	0	2	7704.0	
1660	4	2	Sample Product	2000-1-1	10	16	2000-1-1	308	4806.0	5767.2	0	8	9612.0	
1660	0	2	Sample Product	2000-1-1	15	21	2000-1-1	1789	701.0	841.1999999999999	1	5	1402.0	
1661	2	0	Sample Product	2000-1-1	12	18	2000-1-1	1288	121.0	145.2	0	2	242.0	
1661	3	0	Sample Product	2000-1-1	17	23	2000-1-1	1015	1856.0	2227.2	1	9	3712.0	
1661	4	3	Sample Product	2000-1-1	1	7	2000-1-1	1506	3457.0	4148.4	0	1	6914.0	
1661	0	1	Sample Product	2000-1-1	15	21	2000-1-1	427	117.0	140.4	0	6	234.0	
1662	3	1	Sample Product	2000-1-1	7	13	2000-1-1	1792	976.0	1171.2	0	0	1952.0	
1662	4	2	Sample Product	2000-1-1	9	15	2000-1-1	1853	4261.0	5113.2	1	7	8522.0	
 
1662	2	0	Sample Product	2000-1-1	19	25	2000-1-1	1453	4907.0	5888.4	0	9	9814.0	
1663	3	3	Sample Product	2000-1-1	3	9	2000-1-1	962	1225.0	1470.0	0	8	2450.0	
1663	3	3	Sample Product	2000-1-1	0	6	2000-1-1	843	2849.0	3418.7999999999997	0	6	5698.0	
1663	1	0	Sample Product	2000-1-1	6	12	2000-1-1	1196	2555.0	3066.0	1	5	5110.0	
1663	4	1	Sample Product	2000-1-1	10	16	2000-1-1	1342	4367.0	5240.4	1	2	8734.0	
 
1664	1	2	Sample Product	2000-1-1	1	7	2000-1-1	1456	3629.0	4354.8	0	0	7258.0	
1664	1	1	Sample Product	2000-1-1	3	9	2000-1-1	1399	4461.0	5353.2	1	6	8922.0	
1664	2	1	Sample Product	2000-1-1	10	16	2000-1-1	494	2399.0	2878.7999999999997	0	8	4798.0	
1665	1	3	Sample Product	2000-1-1	1	7	2000-1-1	24	3656.0	4387.2	1	7	7312.0	
1665	2	0	Sample Product	2000-1-1	18	24	2000-1-1	1421	2349.0	2818.7999999999997	1	5	4698.0	
1665	1	2	Sample Product	2000-1-1	7	13	2000-1-1	619	4557.0	5468.4	0	4	9114.0	
 
1666	3	0	Sample Product	2000-1-1	10	16	2000-1-1	1804	4949.0	5938.8	0	2	9898.0	
1666	3	1	Sample Product	2000-1-1	5	11	2000-1-1	283	4997.0	5996.4	1	7	9994.0	
1666	3	1	Sample Product	2000-1-1	11	17	2000-1-1	1287	2592.0	3110.4	0	8	5184.0	
1666	4	0	Sample Product	2000-1-1	19	25	2000-1-1	1226	2492.0	2990.4	0	10	4984.0	
1667	4	3	Sample Product	2000-1-1	4	10	2000-1-1	1408	3416.0	4099.2	0	6	6832.0	
1667	1	2	Sample Product	2000-1-1	5	11	2000-1-1	455	2603.0	3123.6	1	4	5206.0	
1667	2	2	Sample Product	2000-1-1	15	21	2000-1-1	1857	1768.0	2121.6	1	7	3536.0	
 
1668	2	2	Sample Product	2000-1-1	14	20	2000-1-1	1900	129.0	154.79999999999998	0	6	258.0	
1668	0	1	Sample Product	2000-1-1	14	20	2000-1-1	401	1289.0	1546.8	1	9	2578.0	
1668	2	2	Sample Product	2000-1-1	8	14	2000-1-1	1288	4070.0	4884.0	1	3	8140.0	
1668	1	2	Sample Product	2000-1-1	9	15	2000-1-1	1795	2972.0	3566.4	0	9	5944.0	
1669	2	1	Sample Product	2000-1-1	2	8	2000-1-1	539	3742.0	4490.4	1	8	7484.0	
1669	1	2	Sample Product	2000-1-1	17	23	2000-1-1	710	4310.0	5172.0	0	3	8620.0	
1669	2	2	Sample Product	2000-1-1	19	25	2000-1-1	99	3757.0	4508.4	0	3	7514.0	
1669	3	2	Sample Product	2000-1-1	4	10	2000-1-1	1347	4365.0	5238.0	1	9	8730.0	
1670	4	1	Sample Product	2000-1-1	15	21	2000-1-1	1337	2912.0	3494.4	0	1	5824.0	
1670	3	3	Sample Product	2000-1-1	1	7	2000-1-1	1384	2912.0	3494.4	1	9	5824.0	
1670	2	2	Sample Product	2000-1-1	8	14	2000-1-1	1125	1236.0	1483.2	0	7	2472.0	
1670	2	3	Sample Product	2000-1-1	2	8	2000-1-1	1464	347.0	416.4	1	7	694.0	
 
1671	4	3	Sample Product	2000-1-1	17	23	2000-1-1	1324	1156.0	1387.2	0	1	2312.0	
1671	1	2	Sample Product	2000-1-1	20	26	2000-1-1	1455	3141.0	3769.2	1	1	6282.0	
1671	2	1	Sample Product	2000-1-1	16	22	2000-1-1	458	4749.0	5698.8	0	2	9498.0	
 
1672	2	2	Sample Product	2000-1-1	3	9	2000-1-1	1061	896.0	1075.2	0	1	1792.0	
 
1672	1	2	Sample Product	2000-1-1	3	9	2000-1-1	1831	293.0	351.59999999999997	0	8	586.0	
1673	3	2	Sample Product	2000-1-1	1	7	2000-1-1	305	4134.0	4960.8	1	10	8268.0	
1673	2	2	Sample Product	2000-1-1	10	16	2000-1-1	1977	4238.0	5085.599999999999	0	4	8476.0	
1673	3	1	Sample Product	2000-1-1	11	17	2000-1-1	1737	4406.0	5287.2	1	4	8812.0	
1673	0	3	Sample Product	2000-1-1	8	14	2000-1-1	544	1580.0	1896.0	1	6	3160.0	
1674	1	2	Sample Product	2000-1-1	18	24	2000-1-1	574	560.0	672.0	0	9	1120.0	
1674	1	0	Sample Product	2000-1-1	1	7	2000-1-1	1025	2204.0	2644.7999999999997	0	1	4408.0	
1674	1	1	Sample Product	2000-1-1	8	14	2000-1-1	1648	2628.0	3153.6	0	2	5256.0	
1674	0	2	Sample Product	2000-1-1	2	8	2000-1-1	40	4269.0	5122.8	0	8	8538.0	
1675	1	0	Sample Product	2000-1-1	5	11	2000-1-1	1027	3030.0	3636.0	1	2	6060.0	
1675	2	2	Sample Product	2000-1-1	13	19	2000-1-1	1925	2119.0	2542.7999999999997	1	5	4238.0	
1675	1	3	Sample Product	2000-1-1	17	23	2000-1-1	1428	4469.0	5362.8	1	7	8938.0	
1675	2	0	Sample Product	2000-1-1	19	25	2000-1-1	76	1133.0	1359.6	1	1	2266.0	
 
1676	1	1	Sample Product	2000-1-1	16	22	2000-1-1	1749	3490.0	4188.0	1	5	6980.0	
1676	2	2	Sample Product	2000-1-1	14	20	2000-1-1	1279	3631.0	4357.2	1	0	7262.0	
1676	1	0	Sample Product	2000-1-1	16	22	2000-1-1	1003	4611.0	5533.2	1	7	9222.0	
1677	3	3	Sample Product	2000-1-1	10	16	2000-1-1	1583	2671.0	3205.2	1	6	5342.0	
1677	1	1	Sample Product	2000-1-1	17	23	2000-1-1	1864	4311.0	5173.2	0	5	8622.0	
 
1677	2	0	Sample Product	2000-1-1	12	18	2000-1-1	1563	4631.0	5557.2	1	4	9262.0	
1678	3	1	Sample Product	2000-1-1	19	25	2000-1-1	1501	4727.0	5672.4	0	9	9454.0	
1678	3	1	Sample Product	2000-1-1	9	15	2000-1-1	1001	3512.0	4214.4	1	2	7024.0	
1678	0	1	Sample Product	2000-1-1	10	16	2000-1-1	460	878.0	1053.6	1	5	1756.0	
 
1679	1	0	Sample Product	2000-1-1	10	16	2000-1-1	954	3806.0	4567.2	1	4	7612.0	
1679	1	2	Sample Product	2000-1-1	8	14	2000-1-1	1010	559.0	670.8	0	1	1118.0	
1679	2	2	Sample Product	2000-1-1	7	13	2000-1-1	743	1.0	1.2	0	9	2.0	
1679	0	2	Sample Product	2000-1-1	19	25	2000-1-1	914	1972.0	2366.4	1	5	3944.0	
1680	1	3	Sample Product	2000-1-1	1	7	2000-1-1	1778	4597.0	5516.4	0	2	9194.0	
1680	2	3	Sample Product	2000-1-1	10	16	2000-1-1	931	2091.0	2509.2	0	3	4182.0	
1680	2	1	Sample Product	2000-1-1	15	21	2000-1-1	1330	582.0	698.4	1	0	1164.0	
1680	1	2	Sample Product	2000-1-1	0	6	2000-1-1	1583	3843.0	4611.599999999999	0	8	7686.0	
1681	1	2	Sample Product	2000-1-1	18	24	2000-1-1	6	3179.0	3814.7999999999997	0	9	6358.0	
1681	1	1	Sample Product	2000-1-1	12	18	2000-1-1	1102	1337.0	1604.3999999999999	0	1	2674.0	
1681	1	1	Sample Product	2000-1-1	5	11	2000-1-1	1617	4166.0	4999.2	0	1	8332.0	
1681	4	3	Sample Product	2000-1-1	12	18	2000-1-1	132	623.0	747.6	1	0	1246.0	
1682	0	0	Sample Product	2000-1-1	14	20	2000-1-1	1757	3462.0	4154.4	1	2	6924.0	
1682	3	3	Sample Product	2000-1-1	12	18	2000-1-1	1602	1855.0	2226.0	1	7	3710.0	
1682	3	0	Sample Product	2000-1-1	13	19	2000-1-1	1415	1547.0	1856.3999999999999	1	6	3094.0	
1682	1	0	Sample Product	2000-1-1	18	24	2000-1-1	390	2214.0	2656.7999999999997	0	5	4428.0	
 
1683	1	1	Sample Product	2000-1-1	3	9	2000-1-1	27	4500.0	5400.0	1	9	9000.0	
1683	1	3	Sample Product	2000-1-1	5	11	2000-1-1	1897	1851.0	2221.2	0	10	3702.0	
1683	4	0	Sample Product	2000-1-1	0	6	2000-1-1	367	4002.0	4802.4	0	10	8004.0	
 
1684	1	0	Sample Product	2000-1-1	14	20	2000-1-1	1220	1693.0	2031.6	1	3	3386.0	
1684	2	1	Sample Product	2000-1-1	7	13	2000-1-1	77	1488.0	1785.6	0	6	2976.0	
1684	2	2	Sample Product	2000-1-1	4	10	2000-1-1	108	3285.0	3942.0	0	7	6570.0	
1685	1	1	Sample Product	2000-1-1	1	7	2000-1-1	1994	3568.0	4281.599999999999	1	1	7136.0	
1685	2	2	Sample Product	2000-1-1	8	14	2000-1-1	1967	2802.0	3362.4	1	10	5604.0	
1685	3	1	Sample Product	2000-1-1	11	17	2000-1-1	87	1150.0	1380.0	0	9	2300.0	
1685	3	2	Sample Product	2000-1-1	19	25	2000-1-1	304	2624.0	3148.7999999999997	0	8	5248.0	
1686	1	2	Sample Product	2000-1-1	9	15	2000-1-1	925	4037.0	4844.4	1	5	8074.0	
1686	4	1	Sample Product	2000-1-1	16	22	2000-1-1	1769	2628.0	3153.6	0	9	5256.0	
1686	1	1	Sample Product	2000-1-1	4	10	2000-1-1	1879	1864.0	2236.7999999999997	0	5	3728.0	
 
1687	1	0	Sample Product	2000-1-1	17	23	2000-1-1	1715	3648.0	4377.599999999999	1	9	7296.0	
 
1687	1	2	Sample Product	2000-1-1	3	9	2000-1-1	773	3067.0	3680.4	0	6	6134.0	
1687	4	1	Sample Product	2000-1-1	9	15	2000-1-1	868	539.0	646.8	1	0	1078.0	
1688	2	0	Sample Product	2000-1-1	10	16	2000-1-1	1158	1156.0	1387.2	0	9	2312.0	
 
 
 
1689	2	2	Sample Product	2000-1-1	17	23	2000-1-1	1264	1327.0	1592.3999999999999	1	2	2654.0	
1689	2	2	Sample Product	2000-1-1	15	21	2000-1-1	1005	911.0	1093.2	0	6	1822.0	
1689	3	0	Sample Product	2000-1-1	7	13	2000-1-1	1609	672.0	806.4	0	4	1344.0	
1689	4	2	Sample Product	2000-1-1	2	8	2000-1-1	520	1363.0	1635.6	1	0	2726.0	
1690	3	1	Sample Product	2000-1-1	19	25	2000-1-1	756	1666.0	1999.1999999999998	1	8	3332.0	
 
1690	1	0	Sample Product	2000-1-1	16	22	2000-1-1	1070	1836.0	2203.2	1	7	3672.0	
1690	2	1	Sample Product	2000-1-1	9	15	2000-1-1	653	1743.0	2091.6	0	7	3486.0	
 
1691	1	1	Sample Product	2000-1-1	9	15	2000-1-1	1997	4168.0	5001.599999999999	0	0	8336.0	
1691	3	1	Sample Product	2000-1-1	20	26	2000-1-1	958	4779.0	5734.8	1	9	9558.0	
1691	3	1	Sample Product	2000-1-1	4	10	2000-1-1	1722	2453.0	2943.6	0	7	4906.0	
1692	1	1	Sample Product	2000-1-1	9	15	2000-1-1	726	3335.0	4002.0	1	2	6670.0	
1692	4	2	Sample Product	2000-1-1	15	21	2000-1-1	1325	4226.0	5071.2	1	6	8452.0	
1692	3	1	Sample Product	2000-1-1	9	15	2000-1-1	1992	76.0	91.2	1	9	152.0	
1692	0	2	Sample Product	2000-1-1	13	19	2000-1-1	1374	4909.0	5890.8	1	4	9818.0	
1693	2	0	Sample Product	2000-1-1	6	12	2000-1-1	174	819.0	982.8	0	4	1638.0	
1693	2	0	Sample Product	2000-1-1	7	13	2000-1-1	192	4953.0	5943.599999999999	1	4	9906.0	
