PRODUCT_UID	PRODUCT_SERIES	PRODUCT_CATEGORY	INSURANCE_PLAN	NAME	ACTIVATION_DATE	ITERATION	INSURANCE_YEARS	INSURANCE_DETAILS	PRODUICT_SOLD	PRICE	ACTIVATED	REPAIRS
6175	1543	3	2	Sample Product	1901-02-01	15	5	Sample Insurance	955	88.0	true	2
6176	1544	2	1	Sample Product	1901-02-01	6	2	Sample Insurance	5	3259.0	true	5
6177	1544	3	2	Sample Product	1901-02-01	4	2	Sample Insurance	1264	4973.0	false	3
6178	1544	0	1	Sample Product	1901-02-01	12	19	Sample Insurance	913	3579.0	false	10
6179	1544	2	1	Sample Product	1901-02-01	12	2	Sample Insurance	218	2216.0	false	0
6180	1545	1	1	Sample Product	1901-02-01	6	8	Sample Insurance	929	1972.0	false	9
6181	1545	1	1	Sample Product	1901-02-01	14	16	Sample Insurance	76	4401.0	true	2
6182	1545	1	3	Sample Product	1901-02-01	0	14	Sample Insurance	653	1676.0	true	8
6183	1545	1	1	Sample Product	1901-02-01	19	8	Sample Insurance	1210	3948.0	true	7
6184	1546	0	3	Sample Product	1901-02-01	3	12	Sample Insurance	1867	4696.0	true	1
6185	1546	3	1	Sample Product	1901-02-01	2	5	Sample Insurance	733	1135.0	true	3
6186	1546	2	0	Sample Product	1901-02-01	10	9	Sample Insurance	1269	2964.0	true	10
6187	1546	1	1	Sample Product	1901-02-01	20	2	Sample Insurance	1578	4024.0	false	10
6188	1547	2	2	Sample Product	1901-02-01	0	6	Sample Insurance	1144	2649.0	true	8
6189	1547	2	3	Sample Product	1901-02-01	19	13	Sample Insurance	1024	2775.0	true	10
6190	1547	0	1	Sample Product	1901-02-01	9	11	Sample Insurance	1994	4101.0	false	5
6191	1547	2	0	Sample Product	1901-02-01	12	19	Sample Insurance	1668	852.0	true	1
6192	1548	3	0	Sample Product	1901-02-01	13	10	Sample Insurance	96	4950.0	false	5
6193	1548	2	2	Sample Product	1901-02-01	18	2	Sample Insurance	1836	634.0	true	10
6194	1548	1	3	Sample Product	1901-02-01	9	20	Sample Insurance	1025	3845.0	true	5
6195	1548	3	1	Sample Product	1901-02-01	16	15	Sample Insurance	446	909.0	true	1
6196	1549	4	1	Sample Product	1901-02-01	5	10	Sample Insurance	103	2335.0	true	3
6197	1549	3	2	Sample Product	1901-02-01	1	20	Sample Insurance	1311	3768.0	false	4
6198	1549	1	1	Sample Product	1901-02-01	4	5	Sample Insurance	807	2400.0	false	6
6199	1549	4	3	Sample Product	1901-02-01	17	18	Sample Insurance	1894	3396.0	true	5
6200	1550	3	1	Sample Product	1901-02-01	6	20	Sample Insurance	120	2123.0	true	8
6201	1550	4	2	Sample Product	1901-02-01	7	14	Sample Insurance	1503	4250.0	true	7
6202	1550	4	2	Sample Product	1901-02-01	12	16	Sample Insurance	1817	2004.0	true	7
6203	1550	2	2	Sample Product	1901-02-01	3	4	Sample Insurance	1929	1141.0	true	9
6204	1551	3	1	Sample Product	1901-02-01	18	9	Sample Insurance	714	4429.0	false	9
6205	1551	4	2	Sample Product	1901-02-01	13	8	Sample Insurance	1539	3702.0	true	6
6206	1551	3	3	Sample Product	1901-02-01	2	1	Sample Insurance	844	3769.0	true	4
6207	1551	2	2	Sample Product	1901-02-01	4	18	Sample Insurance	1804	2754.0	true	3
6208	1552	3	2	Sample Product	1901-02-01	6	13	Sample Insurance	595	4635.0	true	3
6209	1552	0	1	Sample Product	1901-02-01	11	9	Sample Insurance	1276	1069.0	false	1
6210	1552	2	1	Sample Product	1901-02-01	8	14	Sample Insurance	1777	772.0	false	7
6211	1552	2	3	Sample Product	1901-02-01	13	17	Sample Insurance	16	1025.0	true	3
6212	1553	4	1	Sample Product	1901-02-01	12	12	Sample Insurance	1650	2100.0	false	9
6213	1553	3	1	Sample Product	1901-02-01	17	11	Sample Insurance	1458	1654.0	true	3
6214	1553	3	2	Sample Product	1901-02-01	6	5	Sample Insurance	884	2397.0	false	8
6215	1553	0	2	Sample Product	1901-02-01	16	7	Sample Insurance	722	2585.0	true	7
6216	1554	0	1	Sample Product	1901-02-01	15	11	Sample Insurance	474	130.0	false	7
6217	1554	3	1	Sample Product	1901-02-01	2	10	Sample Insurance	376	2389.0	false	6
6218	1554	1	3	Sample Product	1901-02-01	14	11	Sample Insurance	597	4926.0	false	7
6219	1554	3	2	Sample Product	1901-02-01	5	11	Sample Insurance	637	3804.0	false	2
6220	1555	3	3	Sample Product	1901-02-01	17	11	Sample Insurance	408	2193.0	true	8
6221	1555	4	0	Sample Product	1901-02-01	5	4	Sample Insurance	1024	3368.0	true	1
6222	1555	2	2	Sample Product	1901-02-01	4	18	Sample Insurance	1795	3379.0	false	4
6223	1555	3	3	Sample Product	1901-02-01	1	15	Sample Insurance	449	2943.0	true	7
6224	1556	2	2	Sample Product	1901-02-01	13	14	Sample Insurance	67	4382.0	false	1
6225	1556	3	1	Sample Product	1901-02-01	1	16	Sample Insurance	761	626.0	true	6
6226	1556	0	0	Sample Product	1901-02-01	12	6	Sample Insurance	590	4603.0	false	2
6227	1556	1	1	Sample Product	1901-02-01	11	15	Sample Insurance	726	3564.0	true	5
6228	1557	2	0	Sample Product	1901-02-01	2	10	Sample Insurance	375	4137.0	true	7
6229	1557	1	2	Sample Product	1901-02-01	19	18	Sample Insurance	1464	162.0	false	10
6230	1557	0	3	Sample Product	1901-02-01	14	17	Sample Insurance	1603	1617.0	false	9
6231	1557	2	3	Sample Product	1901-02-01	1	1	Sample Insurance	322	4177.0	true	7
6232	1558	2	3	Sample Product	1901-02-01	15	7	Sample Insurance	100	202.0	true	2
6233	1558	4	2	Sample Product	1901-02-01	20	11	Sample Insurance	192	3222.0	true	9
6234	1558	0	2	Sample Product	1901-02-01	13	9	Sample Insurance	1755	4201.0	false	8
6235	1558	3	3	Sample Product	1901-02-01	9	2	Sample Insurance	1286	4146.0	true	5
6236	1559	2	3	Sample Product	1901-02-01	13	10	Sample Insurance	1885	3850.0	false	6
6237	1559	0	0	Sample Product	1901-02-01	10	19	Sample Insurance	340	2827.0	false	1
6238	1559	1	2	Sample Product	1901-02-01	2	0	Sample Insurance	546	734.0	true	6
6239	1559	3	3	Sample Product	1901-02-01	6	17	Sample Insurance	274	842.0	false	6
6240	1560	2	3	Sample Product	1901-02-01	18	2	Sample Insurance	783	1343.0	false	4
6241	1560	2	2	Sample Product	1901-02-01	2	10	Sample Insurance	1296	1549.0	true	9
6242	1560	0	2	Sample Product	1901-02-01	18	7	Sample Insurance	838	1288.0	false	8
6243	1560	1	3	Sample Product	1901-02-01	13	9	Sample Insurance	450	3046.0	true	2
6244	1561	3	2	Sample Product	1901-02-01	12	12	Sample Insurance	1288	2648.0	true	2
6245	1561	1	1	Sample Product	1901-02-01	2	13	Sample Insurance	606	541.0	true	5
6246	1561	4	2	Sample Product	1901-02-01	2	17	Sample Insurance	141	1970.0	true	0
6247	1561	0	3	Sample Product	1901-02-01	19	12	Sample Insurance	1902	603.0	false	1
6248	1562	4	3	Sample Product	1901-02-01	15	7	Sample Insurance	870	1407.0	true	8
6249	1562	1	3	Sample Product	1901-02-01	1	2	Sample Insurance	625	4816.0	true	8
6250	1562	4	3	Sample Product	1901-02-01	16	5	Sample Insurance	394	508.0	false	9
6251	1562	2	1	Sample Product	1901-02-01	7	7	Sample Insurance	543	324.0	true	7
6252	1563	1	2	Sample Product	1901-02-01	6	7	Sample Insurance	7	1147.0	false	1
6253	1563	1	2	Sample Product	1901-02-01	10	19	Sample Insurance	1678	4773.0	false	2
6254	1563	1	3	Sample Product	1901-02-01	17	8	Sample Insurance	249	3096.0	true	1
6255	1563	3	1	Sample Product	1901-02-01	15	3	Sample Insurance	1526	3142.0	true	0
6256	1564	3	2	Sample Product	1901-02-01	19	10	Sample Insurance	720	2750.0	true	6
6257	1564	1	1	Sample Product	1901-02-01	3	17	Sample Insurance	1720	3976.0	false	1
6258	1564	1	2	Sample Product	1901-02-01	4	16	Sample Insurance	1852	2485.0	true	4
6259	1564	3	3	Sample Product	1901-02-01	4	3	Sample Insurance	1145	2511.0	false	1
6260	1565	1	0	Sample Product	1901-02-01	16	17	Sample Insurance	1605	3170.0	false	9
6261	1565	3	2	Sample Product	1901-02-01	2	7	Sample Insurance	491	3186.0	true	6
6262	1565	3	2	Sample Product	1901-02-01	1	15	Sample Insurance	130	2320.0	false	5
6263	1565	3	2	Sample Product	1901-02-01	1	14	Sample Insurance	1251	4064.0	false	4
6264	1566	1	2	Sample Product	1901-02-01	6	4	Sample Insurance	1364	393.0	true	1
6265	1566	1	1	Sample Product	1901-02-01	8	12	Sample Insurance	175	633.0	false	5
6266	1566	3	1	Sample Product	1901-02-01	13	6	Sample Insurance	572	2734.0	false	4
6267	1566	1	2	Sample Product	1901-02-01	16	6	Sample Insurance	154	1513.0	false	10
6268	1567	2	2	Sample Product	1901-02-01	9	2	Sample Insurance	842	4658.0	true	8
6269	1567	3	0	Sample Product	1901-02-01	19	6	Sample Insurance	562	3549.0	true	7
6270	1567	4	0	Sample Product	1901-02-01	19	4	Sample Insurance	1513	2187.0	true	8
6271	1567	2	2	Sample Product	1901-02-01	19	7	Sample Insurance	34	3804.0	true	1
6272	1568	1	2	Sample Product	1901-02-01	9	15	Sample Insurance	1560	921.0	true	3
6273	1568	1	2	Sample Product	1901-02-01	9	17	Sample Insurance	699	944.0	true	8
6274	1568	0	0	Sample Product	1901-02-01	2	19	Sample Insurance	916	561.0	true	1
6275	1568	3	1	Sample Product	1901-02-01	4	15	Sample Insurance	848	3519.0	false	10
6276	1569	2	2	Sample Product	1901-02-01	8	10	Sample Insurance	745	2571.0	false	6
6277	1569	2	0	Sample Product	1901-02-01	17	12	Sample Insurance	1055	2637.0	true	2
6278	1569	3	2	Sample Product	1901-02-01	7	12	Sample Insurance	1655	3493.0	false	1
6279	1569	3	3	Sample Product	1901-02-01	1	5	Sample Insurance	739	1532.0	true	10
6280	1570	3	1	Sample Product	1901-02-01	5	6	Sample Insurance	864	1396.0	false	9
6281	1570	1	1	Sample Product	1901-02-01	13	18	Sample Insurance	175	4531.0	false	3
6282	1570	4	2	Sample Product	1901-02-01	4	2	Sample Insurance	1302	2974.0	true	3
6283	1570	0	1	Sample Product	1901-02-01	5	5	Sample Insurance	946	2908.0	false	7
6284	1571	4	0	Sample Product	1901-02-01	2	16	Sample Insurance	1662	3796.0	true	2
6285	1571	2	2	Sample Product	1901-02-01	3	11	Sample Insurance	1842	143.0	true	1
6286	1571	4	1	Sample Product	1901-02-01	14	13	Sample Insurance	404	4185.0	true	7
6287	1571	0	1	Sample Product	1901-02-01	18	17	Sample Insurance	1207	4061.0	true	8
6288	1572	3	1	Sample Product	1901-02-01	13	2	Sample Insurance	688	3256.0	false	9
6289	1572	4	1	Sample Product	1901-02-01	1	6	Sample Insurance	729	3382.0	false	2
6290	1572	0	0	Sample Product	1901-02-01	2	11	Sample Insurance	1271	3589.0	false	3
6291	1572	1	1	Sample Product	1901-02-01	11	7	Sample Insurance	1674	1153.0	true	9
6292	1573	3	2	Sample Product	1901-02-01	0	10	Sample Insurance	333	4054.0	false	6
6293	1573	3	2	Sample Product	1901-02-01	3	4	Sample Insurance	565	2579.0	true	7
6294	1573	2	1	Sample Product	1901-02-01	18	2	Sample Insurance	1259	3272.0	false	0
6295	1573	2	2	Sample Product	1901-02-01	14	7	Sample Insurance	1314	4751.0	false	2
6296	1574	3	0	Sample Product	1901-02-01	14	17	Sample Insurance	1362	1230.0	true	5
6297	1574	3	1	Sample Product	1901-02-01	11	2	Sample Insurance	787	763.0	true	7
6298	1574	1	0	Sample Product	1901-02-01	14	18	Sample Insurance	550	1533.0	false	4
6299	1574	2	2	Sample Product	1901-02-01	9	0	Sample Insurance	824	728.0	true	3
6300	1575	3	2	Sample Product	1901-02-01	16	7	Sample Insurance	946	1803.0	true	5
6301	1575	3	2	Sample Product	1901-02-01	16	15	Sample Insurance	1701	2188.0	false	1
6302	1575	0	0	Sample Product	1901-02-01	15	2	Sample Insurance	439	4726.0	false	5
6303	1575	2	2	Sample Product	1901-02-01	9	15	Sample Insurance	34	2417.0	false	4
6304	1576	0	3	Sample Product	1901-02-01	12	18	Sample Insurance	1197	2237.0	false	9
6305	1576	4	3	Sample Product	1901-02-01	15	19	Sample Insurance	139	117.0	true	2
6306	1576	2	2	Sample Product	1901-02-01	10	13	Sample Insurance	113	352.0	true	2
6307	1576	1	2	Sample Product	1901-02-01	2	14	Sample Insurance	1819	4014.0	false	3
6308	1577	4	2	Sample Product	1901-02-01	5	5	Sample Insurance	201	2152.0	false	4
6309	1577	4	3	Sample Product	1901-02-01	19	16	Sample Insurance	1619	844.0	true	5
6310	1577	3	0	Sample Product	1901-02-01	11	11	Sample Insurance	1938	1396.0	true	9
6311	1577	3	1	Sample Product	1901-02-01	0	6	Sample Insurance	505	233.0	false	6
6312	1578	2	1	Sample Product	1901-02-01	17	14	Sample Insurance	1549	4295.0	true	9
6313	1578	3	2	Sample Product	1901-02-01	3	13	Sample Insurance	1002	3977.0	true	1
6314	1578	3	2	Sample Product	1901-02-01	15	15	Sample Insurance	1241	1920.0	false	10
6315	1578	1	1	Sample Product	1901-02-01	11	17	Sample Insurance	775	2208.0	true	6
6316	1579	4	2	Sample Product	1901-02-01	10	17	Sample Insurance	375	756.0	false	7
6317	1579	2	1	Sample Product	1901-02-01	4	12	Sample Insurance	1650	3963.0	false	1
6318	1579	1	2	Sample Product	1901-02-01	10	3	Sample Insurance	593	3905.0	false	9
6319	1579	1	1	Sample Product	1901-02-01	0	15	Sample Insurance	1085	4644.0	true	4
6320	1580	1	0	Sample Product	1901-02-01	1	17	Sample Insurance	1882	430.0	false	9
6321	1580	4	2	Sample Product	1901-02-01	2	4	Sample Insurance	1084	2869.0	true	2
6322	1580	3	2	Sample Product	1901-02-01	9	14	Sample Insurance	591	341.0	false	6
6323	1580	0	2	Sample Product	1901-02-01	13	16	Sample Insurance	1562	4224.0	false	4
6324	1581	3	1	Sample Product	1901-02-01	15	12	Sample Insurance	383	2733.0	false	5
6325	1581	1	1	Sample Product	1901-02-01	3	7	Sample Insurance	1144	4407.0	false	8
6326	1581	4	2	Sample Product	1901-02-01	7	19	Sample Insurance	1143	4565.0	true	9
6327	1581	2	1	Sample Product	1901-02-01	1	11	Sample Insurance	420	4263.0	true	3
6328	1582	4	2	Sample Product	1901-02-01	4	11	Sample Insurance	827	2575.0	true	6
6329	1582	2	1	Sample Product	1901-02-01	16	6	Sample Insurance	643	4218.0	true	1
6330	1582	2	1	Sample Product	1901-02-01	6	16	Sample Insurance	1252	856.0	false	1
6331	1582	4	1	Sample Product	1901-02-01	2	8	Sample Insurance	866	606.0	true	6
6332	1583	3	1	Sample Product	1901-02-01	12	5	Sample Insurance	838	1564.0	true	4
6333	1583	4	3	Sample Product	1901-02-01	4	8	Sample Insurance	533	1392.0	false	5
6334	1583	3	0	Sample Product	1901-02-01	17	8	Sample Insurance	1295	1275.0	false	5
6335	1583	1	1	Sample Product	1901-02-01	13	6	Sample Insurance	507	3786.0	true	3
6336	1584	4	2	Sample Product	1901-02-01	9	16	Sample Insurance	1246	483.0	true	5
6337	1584	1	2	Sample Product	1901-02-01	8	8	Sample Insurance	1553	1255.0	true	2
6338	1584	4	1	Sample Product	1901-02-01	18	11	Sample Insurance	1811	3752.0	true	1
6339	1584	2	2	Sample Product	1901-02-01	15	5	Sample Insurance	1257	2427.0	true	2
6340	1585	3	1	Sample Product	1901-02-01	20	19	Sample Insurance	1119	3000.0	false	1
6341	1585	2	1	Sample Product	1901-02-01	14	14	Sample Insurance	396	4392.0	false	8
6342	1585	2	0	Sample Product	1901-02-01	8	17	Sample Insurance	782	1434.0	false	2
6343	1585	1	1	Sample Product	1901-02-01	3	16	Sample Insurance	1750	2894.0	true	8
6344	1586	3	1	Sample Product	1901-02-01	8	16	Sample Insurance	1298	633.0	true	4
6345	1586	3	2	Sample Product	1901-02-01	1	3	Sample Insurance	363	1925.0	false	4
6346	1586	1	2	Sample Product	1901-02-01	12	17	Sample Insurance	1415	3267.0	false	5
6347	1586	1	2	Sample Product	1901-02-01	2	17	Sample Insurance	244	201.0	true	6
6348	1587	1	1	Sample Product	1901-02-01	1	12	Sample Insurance	429	3969.0	true	3
6349	1587	3	3	Sample Product	1901-02-01	1	18	Sample Insurance	520	2045.0	true	1
6350	1587	1	1	Sample Product	1901-02-01	7	13	Sample Insurance	429	844.0	false	9
6351	1587	2	1	Sample Product	1901-02-01	1	11	Sample Insurance	30	159.0	false	6
6352	1588	3	3	Sample Product	1901-02-01	19	0	Sample Insurance	1496	130.0	true	4
6353	1588	1	1	Sample Product	1901-02-01	16	12	Sample Insurance	1362	2789.0	true	9
6354	1588	2	0	Sample Product	1901-02-01	14	7	Sample Insurance	834	1494.0	true	6
6355	1588	3	2	Sample Product	1901-02-01	19	18	Sample Insurance	1342	2786.0	false	5
6356	1589	3	1	Sample Product	1901-02-01	9	4	Sample Insurance	857	1484.0	false	4
6357	1589	3	2	Sample Product	1901-02-01	11	16	Sample Insurance	964	1064.0	false	3
6358	1589	2	1	Sample Product	1901-02-01	18	10	Sample Insurance	1216	2618.0	true	8
6359	1589	0	2	Sample Product	1901-02-01	14	18	Sample Insurance	1763	1952.0	true	3
6360	1590	1	2	Sample Product	1901-02-01	8	13	Sample Insurance	1773	618.0	true	1
6361	1590	4	0	Sample Product	1901-02-01	17	11	Sample Insurance	1642	2934.0	false	9
6362	1590	2	1	Sample Product	1901-02-01	7	14	Sample Insurance	1520	2289.0	false	5
6363	1590	1	2	Sample Product	1901-02-01	18	14	Sample Insurance	1134	1291.0	false	9
6364	1591	1	2	Sample Product	1901-02-01	4	18	Sample Insurance	444	1547.0	true	5
6365	1591	0	3	Sample Product	1901-02-01	12	10	Sample Insurance	1116	138.0	true	3
6366	1591	3	3	Sample Product	1901-02-01	3	14	Sample Insurance	1335	1084.0	true	4
6367	1591	0	1	Sample Product	1901-02-01	12	7	Sample Insurance	964	1348.0	false	5
6368	1592	4	1	Sample Product	1901-02-01	9	16	Sample Insurance	543	2184.0	true	1
6369	1592	0	2	Sample Product	1901-02-01	5	16	Sample Insurance	159	2877.0	true	5
6370	1592	2	1	Sample Product	1901-02-01	11	14	Sample Insurance	675	179.0	false	1
6371	1592	0	1	Sample Product	1901-02-01	14	7	Sample Insurance	333	2984.0	true	6
6372	1593	1	2	Sample Product	1901-02-01	14	13	Sample Insurance	245	3054.0	true	10
6373	1593	2	2	Sample Product	1901-02-01	14	14	Sample Insurance	763	3839.0	true	2
6374	1593	3	1	Sample Product	1901-02-01	2	13	Sample Insurance	1261	691.0	true	9
6375	1593	0	1	Sample Product	1901-02-01	5	18	Sample Insurance	308	2032.0	false	1
6376	1594	2	0	Sample Product	1901-02-01	6	19	Sample Insurance	1765	2262.0	true	5
6377	1594	1	1	Sample Product	1901-02-01	6	5	Sample Insurance	795	3474.0	true	4
6378	1594	3	2	Sample Product	1901-02-01	8	19	Sample Insurance	309	4265.0	false	1
6379	1594	1	0	Sample Product	1901-02-01	4	20	Sample Insurance	845	195.0	false	2
6380	1595	2	3	Sample Product	1901-02-01	17	3	Sample Insurance	1388	1705.0	false	3
6381	1595	3	1	Sample Product	1901-02-01	6	2	Sample Insurance	1151	1530.0	true	6
6382	1595	1	2	Sample Product	1901-02-01	17	14	Sample Insurance	808	4919.0	false	4
6383	1595	3	3	Sample Product	1901-02-01	6	4	Sample Insurance	197	2207.0	false	6
6384	1596	4	1	Sample Product	1901-02-01	11	18	Sample Insurance	4	4543.0	true	5
6385	1596	3	3	Sample Product	1901-02-01	6	13	Sample Insurance	1421	4824.0	false	7
6386	1596	1	2	Sample Product	1901-02-01	19	12	Sample Insurance	305	2131.0	false	10
6387	1596	1	1	Sample Product	1901-02-01	6	3	Sample Insurance	828	4226.0	false	8
6388	1597	1	1	Sample Product	1901-02-01	1	6	Sample Insurance	140	3909.0	true	7
6389	1597	1	1	Sample Product	1901-02-01	3	10	Sample Insurance	43	1273.0	true	9
6390	1597	3	1	Sample Product	1901-02-01	8	16	Sample Insurance	191	182.0	true	2
6391	1597	4	3	Sample Product	1901-02-01	10	20	Sample Insurance	1816	3498.0	true	3
6392	1598	1	1	Sample Product	1901-02-01	7	8	Sample Insurance	1494	2879.0	true	3
6393	1598	2	3	Sample Product	1901-02-01	17	5	Sample Insurance	962	173.0	false	8
6394	1598	1	0	Sample Product	1901-02-01	3	3	Sample Insurance	1481	3747.0	true	9
6395	1598	2	0	Sample Product	1901-02-01	4	2	Sample Insurance	1761	4254.0	true	4
6396	1599	4	0	Sample Product	1901-02-01	5	7	Sample Insurance	968	686.0	false	5
6397	1599	3	2	Sample Product	1901-02-01	1	5	Sample Insurance	789	3729.0	true	8
6398	1599	0	2	Sample Product	1901-02-01	16	13	Sample Insurance	1096	4734.0	true	0
6399	1599	4	0	Sample Product	1901-02-01	16	5	Sample Insurance	199	4862.0	true	9
6400	1600	1	1	Sample Product	1901-02-01	10	4	Sample Insurance	1201	188.0	true	1
6401	1600	1	1	Sample Product	1901-02-01	10	14	Sample Insurance	456	4828.0	false	1
6402	1600	3	2	Sample Product	1901-02-01	3	7	Sample Insurance	650	379.0	true	5
6403	1600	3	3	Sample Product	1901-02-01	1	18	Sample Insurance	1503	1238.0	true	7
6404	1601	2	1	Sample Product	1901-02-01	18	9	Sample Insurance	1603	1581.0	false	8
6405	1601	2	0	Sample Product	1901-02-01	20	7	Sample Insurance	1381	1071.0	true	1
6406	1601	4	3	Sample Product	1901-02-01	4	0	Sample Insurance	1732	2579.0	false	6
6407	1601	1	1	Sample Product	1901-02-01	7	12	Sample Insurance	1294	1489.0	false	3
6408	1602	3	2	Sample Product	1901-02-01	4	9	Sample Insurance	1885	2366.0	true	6
6409	1602	1	2	Sample Product	1901-02-01	4	17	Sample Insurance	118	52.0	true	3
6410	1602	3	2	Sample Product	1901-02-01	2	14	Sample Insurance	1688	3493.0	true	3
6411	1602	1	1	Sample Product	1901-02-01	9	19	Sample Insurance	1352	1826.0	true	7
6412	1603	3	3	Sample Product	1901-02-01	3	11	Sample Insurance	98	3564.0	false	7
6413	1603	2	1	Sample Product	1901-02-01	5	19	Sample Insurance	1521	886.0	false	3
6414	1603	0	1	Sample Product	1901-02-01	16	18	Sample Insurance	1904	2373.0	false	6
6415	1603	0	2	Sample Product	1901-02-01	9	10	Sample Insurance	1020	3712.0	true	2
6416	1604	2	1	Sample Product	1901-02-01	7	18	Sample Insurance	1162	2184.0	false	9
6417	1604	2	0	Sample Product	1901-02-01	20	7	Sample Insurance	401	1983.0	false	4
6418	1604	3	2	Sample Product	1901-02-01	7	13	Sample Insurance	591	3661.0	false	1
6419	1604	3	2	Sample Product	1901-02-01	1	1	Sample Insurance	1114	2263.0	true	1
6420	1605	0	1	Sample Product	1901-02-01	13	0	Sample Insurance	1899	4937.0	false	6
6421	1605	4	2	Sample Product	1901-02-01	5	9	Sample Insurance	1683	83.0	true	9
6422	1605	3	0	Sample Product	1901-02-01	1	1	Sample Insurance	66	1330.0	true	8
6423	1605	2	0	Sample Product	1901-02-01	16	8	Sample Insurance	333	910.0	true	2
6424	1606	3	2	Sample Product	1901-02-01	9	5	Sample Insurance	567	3203.0	false	0
6425	1606	3	1	Sample Product	1901-02-01	6	14	Sample Insurance	1063	529.0	true	1
6426	1606	3	2	Sample Product	1901-02-01	7	18	Sample Insurance	539	4471.0	false	2
6427	1606	2	3	Sample Product	1901-02-01	18	17	Sample Insurance	163	2294.0	false	2
6428	1607	0	1	Sample Product	1901-02-01	16	14	Sample Insurance	897	4245.0	false	4
6429	1607	2	1	Sample Product	1901-02-01	16	17	Sample Insurance	171	3798.0	false	6
6430	1607	2	1	Sample Product	1901-02-01	8	17	Sample Insurance	392	4134.0	false	9
6431	1607	1	0	Sample Product	1901-02-01	5	8	Sample Insurance	288	421.0	true	3
6432	1608	2	0	Sample Product	1901-02-01	16	8	Sample Insurance	618	3677.0	true	4
